"","X1","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Dates","Binary"
"1198",1198,"Brooklyn Nets",50,"Fri Feb 3 2017","vs","Indiana Pacers","L",NA,97,106,9,41,"L 8",2017-02-03,0
"1199",1199,"Brooklyn Nets",51,"Sun Feb 5 2017","vs","Toronto Raptors","L",NA,95,103,9,42,"L 9",2017-02-04,0
"1200",1200,"Brooklyn Nets",52,"Tue Feb 7 2017","@","Charlotte Hornets","L",NA,107,111,9,43,"L 10",2017-02-06,0
"1201",1201,"Brooklyn Nets",53,"Wed Feb 8 2017","vs","Washington Wizards","L","OT",110,114,9,44,"L 11",2017-02-08,0
"1202",1202,"Brooklyn Nets",54,"Fri Feb 10 2017","vs","Miami Heat","L",NA,99,108,9,45,"L 12",2017-02-10,0
"1203",1203,"Brooklyn Nets",55,"Mon Feb 13 2017","vs","Memphis Grizzlies","L",NA,103,112,9,46,"L 13",2017-02-11,0
"1204",1204,"Brooklyn Nets",56,"Wed Feb 15 2017","vs","Milwaukee Bucks","L",NA,125,129,9,47,"L 14",2017-02-13,0
"1205",1205,"Brooklyn Nets",57,"Fri Feb 24 2017","@","Denver Nuggets","L",NA,109,129,9,48,"L 15",2017-02-15,0
"1206",1206,"Brooklyn Nets",58,"Sat Feb 25 2017","@","Golden State Warriors","L",NA,95,112,9,49,"L 16",2017-02-24,0
"1207",1207,"Brooklyn Nets",59,"Wed Mar 1 2017","@","Sacramento Kings","W",NA,109,100,10,49,"W 1",2017-02-26,1
"1208",1208,"Brooklyn Nets",60,"Fri Mar 3 2017","@","Utah Jazz","L",NA,97,112,10,50,"L 1",2017-02-28,0
"1209",1209,"Brooklyn Nets",61,"Sat Mar 4 2017","@","Portland Trail Blazers","L",NA,116,130,10,51,"L 2",2017-03-02,0
"1210",1210,"Brooklyn Nets",62,"Mon Mar 6 2017","@","Memphis Grizzlies","W",NA,122,109,11,51,"W 1",2017-03-03,1
"1211",1211,"Brooklyn Nets",63,"Wed Mar 8 2017","@","Atlanta Hawks","L",NA,105,110,11,52,"L 1",2017-03-05,0
"1212",1212,"Brooklyn Nets",64,"Fri Mar 10 2017","@","Dallas Mavericks","L",NA,96,105,11,53,"L 2",2017-03-07,0
"1213",1213,"Brooklyn Nets",65,"Sun Mar 12 2017","vs","New York Knicks","W",NA,120,112,12,53,"W 1",2017-03-09,1
"1214",1214,"Brooklyn Nets",66,"Tue Mar 14 2017","vs","Oklahoma City Thunder","L",NA,104,122,12,54,"L 1",2017-03-11,0
"1215",1215,"Brooklyn Nets",67,"Thu Mar 16 2017","@","New York Knicks","W",NA,121,110,13,54,"W 1",2017-03-12,1
"1216",1216,"Brooklyn Nets",68,"Fri Mar 17 2017","vs","Boston Celtics","L",NA,95,98,13,55,"L 1",2017-03-15,0
"1217",1217,"Brooklyn Nets",69,"Sun Mar 19 2017","vs","Dallas Mavericks","L",NA,104,111,13,56,"L 2",2017-03-17,0
"1218",1218,"Brooklyn Nets",70,"Tue Mar 21 2017","vs","Detroit Pistons","W",NA,98,96,14,56,"W 1",2017-03-19,1
"1219",1219,"Brooklyn Nets",71,"Thu Mar 23 2017","vs","Phoenix Suns","W",NA,126,98,15,56,"W 2",2017-03-21,1
"1220",1220,"Brooklyn Nets",72,"Fri Mar 24 2017","@","Washington Wizards","L",NA,108,129,15,57,"L 1",2017-03-23,0
"1221",1221,"Brooklyn Nets",73,"Sun Mar 26 2017","@","Atlanta Hawks","W",NA,107,92,16,57,"W 1",2017-03-24,1
"1222",1222,"Brooklyn Nets",74,"Tue Mar 28 2017","vs","Philadelphia 76ers","L",NA,101,106,16,58,"L 1",2017-03-26,0
"1223",1223,"Brooklyn Nets",75,"Thu Mar 30 2017","@","Detroit Pistons","L",NA,89,90,16,59,"L 2",2017-03-28,0
"1224",1224,"Brooklyn Nets",76,"Sat Apr 1 2017","vs","Orlando Magic","W",NA,121,111,17,59,"W 1",2017-03-30,1
"1225",1225,"Brooklyn Nets",77,"Sun Apr 2 2017","vs","Atlanta Hawks","W",NA,91,82,18,59,"W 2",2017-04-01,1
"1226",1226,"Brooklyn Nets",78,"Tue Apr 4 2017","@","Philadelphia 76ers","W",NA,141,118,19,59,"W 3",2017-04-02,1
"1227",1227,"Brooklyn Nets",79,"Thu Apr 6 2017","@","Orlando Magic","L",NA,107,115,19,60,"L 1",2017-04-05,0
"1228",1228,"Brooklyn Nets",80,"Sat Apr 8 2017","vs","Chicago Bulls","W",NA,107,106,20,60,"W 1",2017-04-07,1
"1229",1229,"Brooklyn Nets",81,"Mon Apr 10 2017","@","Boston Celtics","L",NA,105,114,20,61,"L 1",2017-04-09,0
"1230",1230,"Brooklyn Nets",82,"Wed Apr 12 2017","@","Chicago Bulls","L",NA,73,112,20,62,"L 2",2017-04-11,0
