"","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Notes"
"1144","Orlando Magic",78,"Tue Apr 4 2017","@","Cleveland Cavaliers","L",NA,102,122,27,51,"L 5",NA
"1145","Orlando Magic",79,"Thu Apr 6 2017",NA,"Brooklyn Nets","W",NA,115,107,28,51,"W 1",NA
"1146","Orlando Magic",80,"Sat Apr 8 2017",NA,"Indiana Pacers","L",NA,112,127,28,52,"L 1",NA
"1147","Orlando Magic",81,"Mon Apr 10 2017","@","Chicago Bulls","L",NA,75,122,28,53,"L 2",NA
"1148","Orlando Magic",82,"Wed Apr 12 2017",NA,"Detroit Pistons","W",NA,113,109,29,53,"W 1",NA
"1149","Brooklyn Nets",1,"Wed Oct 26 2016","@","Boston Celtics","L",NA,117,122,0,1,"L 1",NA
"1150","Brooklyn Nets",2,"Fri Oct 28 2016",NA,"Indiana Pacers","W",NA,103,94,1,1,"W 1",NA
"1151","Brooklyn Nets",3,"Sat Oct 29 2016","@","Milwaukee Bucks","L",NA,108,110,1,2,"L 1",NA
"1152","Brooklyn Nets",4,"Mon Oct 31 2016",NA,"Chicago Bulls","L",NA,88,118,1,3,"L 2",NA
"1153","Brooklyn Nets",5,"Wed Nov 2 2016",NA,"Detroit Pistons","W",NA,109,101,2,3,"W 1",NA
"1154","Brooklyn Nets",6,"Fri Nov 4 2016",NA,"Charlotte Hornets","L",NA,95,99,2,4,"L 1",NA
"1155","Brooklyn Nets",7,"Tue Nov 8 2016",NA,"Minnesota Timberwolves","W",NA,119,110,3,4,"W 1",NA
"1156","Brooklyn Nets",8,"Wed Nov 9 2016","@","New York Knicks","L",NA,96,110,3,5,"L 1",NA
"1157","Brooklyn Nets",9,"Sat Nov 12 2016","@","Phoenix Suns","W",NA,122,104,4,5,"W 1",NA
"1158","Brooklyn Nets",10,"Mon Nov 14 2016","@","Los Angeles Clippers","L",NA,95,127,4,6,"L 1",NA
"1159","Brooklyn Nets",11,"Tue Nov 15 2016","@","Los Angeles Lakers","L",NA,118,125,4,7,"L 2",NA
"1160","Brooklyn Nets",12,"Fri Nov 18 2016","@","Oklahoma City Thunder","L",NA,105,124,4,8,"L 3",NA
"1161","Brooklyn Nets",13,"Sun Nov 20 2016",NA,"Portland Trail Blazers","L",NA,109,129,4,9,"L 4",NA
"1162","Brooklyn Nets",14,"Wed Nov 23 2016",NA,"Boston Celtics","L",NA,92,111,4,10,"L 5",NA
"1163","Brooklyn Nets",15,"Fri Nov 25 2016","@","Indiana Pacers","L",NA,97,118,4,11,"L 6",NA
"1164","Brooklyn Nets",16,"Sun Nov 27 2016",NA,"Sacramento Kings","L",NA,105,122,4,12,"L 7",NA
"1165","Brooklyn Nets",17,"Tue Nov 29 2016",NA,"Los Angeles Clippers","W","2OT",127,122,5,12,"W 1",NA
"1166","Brooklyn Nets",18,"Thu Dec 1 2016",NA,"Milwaukee Bucks","L",NA,93,111,5,13,"L 1",NA
"1167","Brooklyn Nets",19,"Sat Dec 3 2016","@","Milwaukee Bucks","L",NA,103,112,5,14,"L 2",NA
"1168","Brooklyn Nets",20,"Mon Dec 5 2016",NA,"Washington Wizards","L",NA,113,118,5,15,"L 3",NA
"1169","Brooklyn Nets",21,"Wed Dec 7 2016",NA,"Denver Nuggets","W",NA,116,111,6,15,"W 1",NA
"1170","Brooklyn Nets",22,"Sat Dec 10 2016","@","San Antonio Spurs","L",NA,101,130,6,16,"L 1",NA
"1171","Brooklyn Nets",23,"Mon Dec 12 2016","@","Houston Rockets","L",NA,118,122,6,17,"L 2",NA
"1172","Brooklyn Nets",24,"Wed Dec 14 2016",NA,"Los Angeles Lakers","W",NA,107,97,7,17,"W 1",NA
"1173","Brooklyn Nets",25,"Fri Dec 16 2016","@","Orlando Magic","L",NA,111,118,7,18,"L 1",NA
"1174","Brooklyn Nets",26,"Sun Dec 18 2016","@","Philadelphia 76ers","L",NA,107,108,7,19,"L 2",NA
"1175","Brooklyn Nets",27,"Tue Dec 20 2016","@","Toronto Raptors","L",NA,104,116,7,20,"L 3",NA
"1176","Brooklyn Nets",28,"Thu Dec 22 2016",NA,"Golden State Warriors","L",NA,101,117,7,21,"L 4",NA
"1177","Brooklyn Nets",29,"Fri Dec 23 2016","@","Cleveland Cavaliers","L",NA,99,119,7,22,"L 5",NA
"1178","Brooklyn Nets",30,"Mon Dec 26 2016",NA,"Charlotte Hornets","W",NA,120,118,8,22,"W 1",NA
"1179","Brooklyn Nets",31,"Wed Dec 28 2016","@","Chicago Bulls","L",NA,99,101,8,23,"L 1",NA
"1180","Brooklyn Nets",32,"Fri Dec 30 2016","@","Washington Wizards","L",NA,95,118,8,24,"L 2",NA
"1181","Brooklyn Nets",33,"Mon Jan 2 2017",NA,"Utah Jazz","L",NA,89,101,8,25,"L 3",NA
"1182","Brooklyn Nets",34,"Thu Jan 5 2017","@","Indiana Pacers","L",NA,109,121,8,26,"L 4",NA
"1183","Brooklyn Nets",35,"Fri Jan 6 2017",NA,"Cleveland Cavaliers","L",NA,108,116,8,27,"L 5",NA
"1184","Brooklyn Nets",36,"Sun Jan 8 2017",NA,"Philadelphia 76ers","L",NA,95,105,8,28,"L 6",NA
"1185","Brooklyn Nets",37,"Tue Jan 10 2017",NA,"Atlanta Hawks","L",NA,97,117,8,29,"L 7",NA
"1186","Brooklyn Nets",38,"Thu Jan 12 2017",NA,"New Orleans Pelicans","L",NA,95,104,8,30,"L 8",NA
"1187","Brooklyn Nets",39,"Fri Jan 13 2017","@","Toronto Raptors","L",NA,113,132,8,31,"L 9",NA
"1188","Brooklyn Nets",40,"Sun Jan 15 2017",NA,"Houston Rockets","L",NA,112,137,8,32,"L 10",NA
"1189","Brooklyn Nets",41,"Tue Jan 17 2017",NA,"Toronto Raptors","L",NA,109,119,8,33,"L 11",NA
"1190","Brooklyn Nets",42,"Fri Jan 20 2017","@","New Orleans Pelicans","W",NA,143,114,9,33,"W 1",NA
"1191","Brooklyn Nets",43,"Sat Jan 21 2017","@","Charlotte Hornets","L",NA,105,112,9,34,"L 1",NA
"1192","Brooklyn Nets",44,"Mon Jan 23 2017",NA,"San Antonio Spurs","L",NA,86,112,9,35,"L 2",NA
"1193","Brooklyn Nets",45,"Wed Jan 25 2017",NA,"Miami Heat","L",NA,106,109,9,36,"L 3",NA
"1194","Brooklyn Nets",46,"Fri Jan 27 2017","@","Cleveland Cavaliers","L",NA,116,124,9,37,"L 4",NA
"1195","Brooklyn Nets",47,"Sat Jan 28 2017","@","Minnesota Timberwolves","L",NA,109,129,9,38,"L 5",NA
"1196","Brooklyn Nets",48,"Mon Jan 30 2017","@","Miami Heat","L",NA,96,104,9,39,"L 6",NA
"1197","Brooklyn Nets",49,"Wed Feb 1 2017",NA,"New York Knicks","L",NA,90,95,9,40,"L 7",NA
"1198","Brooklyn Nets",50,"Fri Feb 3 2017",NA,"Indiana Pacers","L",NA,97,106,9,41,"L 8",NA
"1199","Brooklyn Nets",51,"Sun Feb 5 2017",NA,"Toronto Raptors","L",NA,95,103,9,42,"L 9",NA
"1200","Brooklyn Nets",52,"Tue Feb 7 2017","@","Charlotte Hornets","L",NA,107,111,9,43,"L 10",NA
"1201","Brooklyn Nets",53,"Wed Feb 8 2017",NA,"Washington Wizards","L","OT",110,114,9,44,"L 11",NA
"1202","Brooklyn Nets",54,"Fri Feb 10 2017",NA,"Miami Heat","L",NA,99,108,9,45,"L 12",NA
"1203","Brooklyn Nets",55,"Mon Feb 13 2017",NA,"Memphis Grizzlies","L",NA,103,112,9,46,"L 13",NA
"1204","Brooklyn Nets",56,"Wed Feb 15 2017",NA,"Milwaukee Bucks","L",NA,125,129,9,47,"L 14",NA
"1205","Brooklyn Nets",57,"Fri Feb 24 2017","@","Denver Nuggets","L",NA,109,129,9,48,"L 15",NA
"1206","Brooklyn Nets",58,"Sat Feb 25 2017","@","Golden State Warriors","L",NA,95,112,9,49,"L 16",NA
"1207","Brooklyn Nets",59,"Wed Mar 1 2017","@","Sacramento Kings","W",NA,109,100,10,49,"W 1",NA
"1208","Brooklyn Nets",60,"Fri Mar 3 2017","@","Utah Jazz","L",NA,97,112,10,50,"L 1",NA
"1209","Brooklyn Nets",61,"Sat Mar 4 2017","@","Portland Trail Blazers","L",NA,116,130,10,51,"L 2",NA
"1210","Brooklyn Nets",62,"Mon Mar 6 2017","@","Memphis Grizzlies","W",NA,122,109,11,51,"W 1",NA
"1211","Brooklyn Nets",63,"Wed Mar 8 2017","@","Atlanta Hawks","L",NA,105,110,11,52,"L 1",NA
"1212","Brooklyn Nets",64,"Fri Mar 10 2017","@","Dallas Mavericks","L",NA,96,105,11,53,"L 2",NA
"1213","Brooklyn Nets",65,"Sun Mar 12 2017",NA,"New York Knicks","W",NA,120,112,12,53,"W 1",NA
"1214","Brooklyn Nets",66,"Tue Mar 14 2017",NA,"Oklahoma City Thunder","L",NA,104,122,12,54,"L 1",NA
"1215","Brooklyn Nets",67,"Thu Mar 16 2017","@","New York Knicks","W",NA,121,110,13,54,"W 1",NA
"1216","Brooklyn Nets",68,"Fri Mar 17 2017",NA,"Boston Celtics","L",NA,95,98,13,55,"L 1",NA
"1217","Brooklyn Nets",69,"Sun Mar 19 2017",NA,"Dallas Mavericks","L",NA,104,111,13,56,"L 2",NA
"1218","Brooklyn Nets",70,"Tue Mar 21 2017",NA,"Detroit Pistons","W",NA,98,96,14,56,"W 1",NA
"1219","Brooklyn Nets",71,"Thu Mar 23 2017",NA,"Phoenix Suns","W",NA,126,98,15,56,"W 2",NA
"1220","Brooklyn Nets",72,"Fri Mar 24 2017","@","Washington Wizards","L",NA,108,129,15,57,"L 1",NA
"1221","Brooklyn Nets",73,"Sun Mar 26 2017","@","Atlanta Hawks","W",NA,107,92,16,57,"W 1",NA
"1222","Brooklyn Nets",74,"Tue Mar 28 2017",NA,"Philadelphia 76ers","L",NA,101,106,16,58,"L 1",NA
"1223","Brooklyn Nets",75,"Thu Mar 30 2017","@","Detroit Pistons","L",NA,89,90,16,59,"L 2",NA
"1224","Brooklyn Nets",76,"Sat Apr 1 2017",NA,"Orlando Magic","W",NA,121,111,17,59,"W 1",NA
"1225","Brooklyn Nets",77,"Sun Apr 2 2017",NA,"Atlanta Hawks","W",NA,91,82,18,59,"W 2",NA
"1226","Brooklyn Nets",78,"Tue Apr 4 2017","@","Philadelphia 76ers","W",NA,141,118,19,59,"W 3",NA
"1227","Brooklyn Nets",79,"Thu Apr 6 2017","@","Orlando Magic","L",NA,107,115,19,60,"L 1",NA
"1228","Brooklyn Nets",80,"Sat Apr 8 2017",NA,"Chicago Bulls","W",NA,107,106,20,60,"W 1",NA
"1229","Brooklyn Nets",81,"Mon Apr 10 2017","@","Boston Celtics","L",NA,105,114,20,61,"L 1",NA
"1230","Brooklyn Nets",82,"Wed Apr 12 2017","@","Chicago Bulls","L",NA,73,112,20,62,"L 2",NA
